Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
hoganrichard@george.com,"4929 Michelle Grove
Lake Alexis, MT 92147-1660",BlanchedAlmond,33.79461344770789,11.138257771968183,38.383940963025026,4.626525848909579,555.5362821609957
dbenson@simpson.net,"732 Heather Place
North Michael, VT 92527",DodgerBlue,30.637976972055927,11.325155129039818,37.087127217200475,4.089600226325765,444.2366130762935
sharper@yahoo.com,"239 Bush Fall Apt. 906
Riveraville, KY 88906-3319",SandyBrown,34.35314079272504,13.491133710013909,37.28600623584356,3.6465268278974587,588.912377432543
sandraharrison@bailey-gordon.net,"7835 Rogers Roads
East Amberhaven, MI 70835-2286",LightSeaGreen,32.90964621133521,12.081899766624542,37.03702197602731,3.5282573044866212,496.93367473050665
richard35@hale-duncan.net,"33940 Craig Throughway Apt. 334
Martinview, IL 62015-0314",GhostWhite,31.482547650014943,12.920358878322983,37.85233718156759,3.4479869955411298,482.8924602478386
christopher20@gmail.com,"USNV Fuller
FPO AE 32122-5711",Snow,32.02059798692908,13.408656226421247,36.07127649708004,2.3115162155716096,448.1869595354354
john96@chan-anderson.biz,"04290 Barron Square
Laurenmouth, AS 79917-9544",Snow,33.090422845454675,13.058361124314905,37.33038160172013,5.377496049115239,658.3748411510016
salazarkaren@hotmail.com,"51173 Burton Wall Apt. 417
Prestonville, NY 37002",SteelBlue,31.84848085358676,10.251017887982306,36.958123791646074,3.4806393719175084,399.32668522758144
samuel94@hotmail.com,"5480 Vazquez Crossing Suite 825
East Christopherland, PA 42104",DarkViolet,33.35715829796035,12.62000564040977,38.23468017925051,3.851640248574294,528.8062969154992
rskinner@johnson-jefferson.com,"24725 Neal Lock
Cynthiaville, NY 51578",OliveDrab,32.65609367894643,12.641177834767486,37.75198593636695,2.6020446751804873,451.0707352173094
dbenson@simpson.net,"732 Heather Place
North Michael, VT 92527",DodgerBlue,30.56708680406719,11.400457739340188,36.89503061408864,4.090900603374813,442.4248005795307
cohensean@yahoo.com,"3751 Green Loaf
New Julia, VT 20897",DarkCyan,33.35160186377666,12.014325635961422,36.137839615191034,2.2751525380062096,427.76786306323066
walkererica@scott.com,"86536 Barnes Track
South Kyle, MT 21570-5606",MediumAquaMarine,33.616607641829056,13.071279796933743,36.43218465094847,3.06419181299414,505.89762963391956
kiarakim@harris.org,"1502 Gonzalez Throughway
Kathrynchester, FM 86014-7194",Linen,32.99793295867273,10.869709267564291,37.616173928106015,3.7864021608414857,475.1353206152122
zachary94@gmail.com,"99902 Scott Road
Joyton, MT 46760-7400",Purple,31.336991008039014,11.68781361161018,38.605617585062824,3.5397222539785496,465.8588716150805
jeremy00@yahoo.com,"45442 Barber Key Apt. 882
South Jaclyn, NM 24367-3001",FloralWhite,33.52875370484829,12.132200168129469,36.5700624771568,5.459797410212727,634.4758121400882
samuel46@love-west.net,"544 Alexander Heights Suite 768
North Johnview, MT 57912",LightSeaGreen,32.591414920470946,13.957400821917426,37.19940105316646,3.9427170928057547,602.5466625124179
archeremily@baldwin.com,"USCGC Hernandez
FPO AE 53064",YellowGreen,31.30277838777133,13.284183752745454,36.91096712813308,2.298239084666147,418.06837866821985
sharper@yahoo.com,"239 Bush Fall Apt. 906
Riveraville, KY 88906-3319",SandyBrown,34.33519954740565,13.453502355264849,37.24852034367766,3.6252018956331042,587.6568845070367
lawrencewalton@hotmail.com,"584 Patterson Falls
West Alicia, DE 45751",Chocolate,32.237973157881626,12.18145612133288,37.00443523775604,2.8926399981895607,438.4345765829524
katherinegray@yahoo.com,"685 Sexton Ranch Suite 125
Lake Robertshire, NE 04469-3024",Cyan,31.20043164549375,12.320607907307389,35.63828233635896,4.275194643279272,489.3302205324244
dblair@gmail.com,"190 Kelley Burg
West Juliaport, IA 35826-8163",MediumSlateBlue,34.0770111517758,8.473952822819788,35.383299297978695,1.8321598864666617,302.82486401154597
jenniferbarnett@gmail.com,"0772 Michael Isle Suite 617
Meyerstown, WA 45449-6768",SeaGreen,33.239448152367544,12.252717575265677,36.18723300662897,3.0223511474137275,501.66822870582104
david28@wallace-hill.org,"43382 Heather Meadows
New Lisaburgh, WI 19151-0302",LightBlue,33.41168344173831,12.707328159854047,35.5737429658966,3.6902070976467862,525.4549799152232
